src_ip,dst_ip,src_port,dst_port,packet_count,byte_count,flow_duration,bytes_per_packet,label
10.0.0.3,10.0.0.4,31513,80,20,1491,5.554531839692368,74.55,1
10.0.0.1,10.0.0.4,44210,80,14,1443,4.650018383573593,103.07142857142857,1
10.0.0.1,10.0.0.4,28932,80,19,1517,7.050862220413878,79.84210526315789,1
10.0.0.3,10.0.0.4,37985,80,18,1467,2.763258325722413,81.5,1
10.0.0.1,10.0.0.4,64404,80,22,1505,7.53707044956391,68.4090909090909,1
10.0.0.3,10.0.0.4,23943,80,510,60458,0.5610525847205151,118.54509803921569,0
10.0.0.3,10.0.0.4,9866,80,502,59948,0.18517857011345185,119.41832669322709,0
10.0.0.1,10.0.0.4,40377,80,79,500709,22.45921008086231,6338.088607594937,2
10.0.0.3,10.0.0.4,40349,80,23,1425,0.24730422330423582,61.95652173913044,1
10.0.0.1,10.0.0.4,50751,80,18,1551,3.2501442875407633,86.16666666666667,1
10.0.0.2,10.0.0.4,9564,80,21,1577,1.815677278494151,75.0952380952381,1
10.0.0.2,10.0.0.4,56508,80,18,1535,3.2129150303604566,85.27777777777777,1
10.0.0.2,10.0.0.4,42569,80,12,1564,3.81296754074524,130.33333333333334,1
10.0.0.2,10.0.0.4,20099,80,27,1525,3.825738598147639,56.48148148148148,1
10.0.0.1,10.0.0.4,46155,80,16,1585,12.109099742778927,99.0625,1
10.0.0.3,10.0.0.4,34742,80,490,59682,0.8812731451316872,121.8,0
10.0.0.3,10.0.0.4,47671,80,485,59925,0.02388288012087562,123.55670103092784,0
10.0.0.2,10.0.0.4,10129,80,92,499367,19.25509654727068,5427.902173913043,2
10.0.0.3,10.0.0.4,14724,80,22,1511,3.1509328190069756,68.68181818181819,1
10.0.0.3,10.0.0.4,62798,80,19,1480,2.196038031033182,77.89473684210526,1
10.0.0.3,10.0.0.4,30951,80,24,1493,3.0883610281432383,62.208333333333336,1
10.0.0.3,10.0.0.4,29841,80,21,1499,6.318769131913032,71.38095238095238,1
10.0.0.2,10.0.0.4,16635,80,29,1512,1.5625813562722046,52.13793103448276,1
10.0.0.1,10.0.0.4,9333,80,14,1545,24.626821799197586,110.35714285714286,1
10.0.0.3,10.0.0.4,8959,80,18,1482,0.834378828257397,82.33333333333333,1
10.0.0.3,10.0.0.4,48312,80,511,59826,0.2018116692881242,117.07632093933464,0
10.0.0.3,10.0.0.4,26808,80,531,60308,1.041983245008842,113.5743879472693,0
10.0.0.1,10.0.0.4,30144,80,62,501534,18.49758837006146,8089.258064516129,2
10.0.0.1,10.0.0.4,4271,80,18,1494,1.151333246080248,83.0,1
10.0.0.3,10.0.0.4,11906,80,22,1510,19.868480278803766,68.63636363636364,1
10.0.0.1,10.0.0.4,23268,80,19,1505,14.164055379164079,79.21052631578948,1
10.0.0.1,10.0.0.4,1760,80,15,1465,1.0522293936796154,97.66666666666667,1
10.0.0.2,10.0.0.4,20180,80,25,1534,3.5586276878082184,61.36,1
10.0.0.2,10.0.0.4,49708,80,31,1501,7.0134085933413175,48.41935483870968,1
10.0.0.1,10.0.0.4,10853,80,17,1535,3.1623543894351696,90.29411764705883,1
10.0.0.3,10.0.0.4,15106,80,465,59673,0.6415478769592183,128.32903225806453,0
10.0.0.3,10.0.0.4,46381,80,485,60145,1.9959827649070658,124.01030927835052,0
10.0.0.3,10.0.0.4,45067,80,88,500454,1.9896163494866415,5686.977272727273,2
10.0.0.3,10.0.0.4,5277,80,16,1531,0.6011071257446894,95.6875,1
10.0.0.1,10.0.0.4,38304,80,18,1501,1.93392856736348,83.38888888888889,1
10.0.0.2,10.0.0.4,38305,80,23,1496,0.9423356595433658,65.04347826086956,1
10.0.0.1,10.0.0.4,13231,80,17,1577,3.0791117618280235,92.76470588235294,1
10.0.0.3,10.0.0.4,24827,80,17,1468,3.386292507763744,86.3529411764706,1
10.0.0.1,10.0.0.4,59978,80,25,1543,2.1360513080397374,61.72,1
10.0.0.3,10.0.0.4,10698,80,16,1528,9.09996484667284,95.5,1
10.0.0.3,10.0.0.4,63459,80,478,59597,0.33037014046575025,124.67991631799163,0
10.0.0.3,10.0.0.4,44336,80,505,59496,1.0197911033960678,117.81386138613861,0
10.0.0.1,10.0.0.4,62707,80,67,499401,7.481656214818818,7453.746268656716,2
10.0.0.2,10.0.0.4,28307,80,19,1482,1.5077820742424344,78.0,1
10.0.0.3,10.0.0.4,63577,80,16,1489,0.2567075914550024,93.0625,1
10.0.0.2,10.0.0.4,51536,80,16,1494,0.6485165958182436,93.375,1
10.0.0.2,10.0.0.4,32822,80,20,1484,10.203675532858759,74.2,1
10.0.0.2,10.0.0.4,3460,80,19,1511,10.238700461332053,79.52631578947368,1
10.0.0.2,10.0.0.4,33236,80,28,1493,0.41647737234079085,53.32142857142857,1
10.0.0.1,10.0.0.4,32633,80,26,1485,9.548156057682244,57.11538461538461,1
10.0.0.3,10.0.0.4,53815,80,550,60146,0.16632413273485874,109.35636363636364,0
10.0.0.3,10.0.0.4,38388,80,486,60190,0.6180453113328399,123.8477366255144,0
10.0.0.1,10.0.0.4,2458,80,58,499633,8.772384078737959,8614.362068965518,2
10.0.0.2,10.0.0.4,51597,80,29,1487,0.8496693453628452,51.275862068965516,1
10.0.0.1,10.0.0.4,14322,80,26,1488,7.16455533206639,57.23076923076923,1
10.0.0.2,10.0.0.4,27356,80,29,1498,10.408921963791862,51.6551724137931,1
10.0.0.1,10.0.0.4,3463,80,18,1500,0.1792099290787948,83.33333333333333,1
10.0.0.2,10.0.0.4,60087,80,18,1503,4.26227495269868,83.5,1
10.0.0.3,10.0.0.4,42295,80,22,1509,10.932533144400594,68.5909090909091,1
10.0.0.2,10.0.0.4,42533,80,20,1493,2.1589319192173746,74.65,1
10.0.0.3,10.0.0.4,9030,80,466,59979,0.19421954345425482,128.71030042918454,0
10.0.0.3,10.0.0.4,37620,80,521,59738,0.3998050512892928,114.66026871401152,0
10.0.0.3,10.0.0.4,15131,80,95,499670,3.67482629039151,5259.684210526316,2
10.0.0.1,10.0.0.4,10152,80,16,1496,13.68818722154327,93.5,1
10.0.0.2,10.0.0.4,56772,80,18,1492,1.851236651836907,82.88888888888889,1
10.0.0.3,10.0.0.4,14787,80,15,1529,4.953945421845511,101.93333333333334,1
10.0.0.2,10.0.0.4,4476,80,21,1510,12.888392921034947,71.9047619047619,1
10.0.0.2,10.0.0.4,4661,80,12,1480,4.017509946900367,123.33333333333333,1
10.0.0.3,10.0.0.4,23052,80,22,1501,7.32972402982619,68.22727272727273,1
10.0.0.2,10.0.0.4,61688,80,22,1510,18.416158216596866,68.63636363636364,1
10.0.0.3,10.0.0.4,5097,80,464,60592,0.21348779974615126,130.58620689655172,0
10.0.0.3,10.0.0.4,38114,80,504,59875,1.5945740664528552,118.79960317460318,0
10.0.0.1,10.0.0.4,14700,80,76,500642,7.304288750732486,6587.394736842105,2
10.0.0.2,10.0.0.4,1996,80,18,1486,0.9664646831439778,82.55555555555556,1
10.0.0.2,10.0.0.4,41946,80,22,1462,4.121379126907173,66.45454545454545,1
10.0.0.2,10.0.0.4,62542,80,20,1552,2.1360517035079236,77.6,1
10.0.0.1,10.0.0.4,39291,80,17,1417,0.2781244070677475,83.3529411764706,1
10.0.0.3,10.0.0.4,53038,80,18,1521,9.206105015406855,84.5,1
10.0.0.3,10.0.0.4,52296,80,16,1522,9.839418962551118,95.125,1
10.0.0.1,10.0.0.4,26673,80,23,1490,0.35095682075943513,64.78260869565217,1
10.0.0.3,10.0.0.4,62962,80,487,59933,0.03770917470186721,123.06570841889118,0
10.0.0.3,10.0.0.4,53934,80,501,59908,0.3982936727741419,119.57684630738522,0
10.0.0.3,10.0.0.4,44816,80,73,499131,4.594190213754406,6837.41095890411,2
10.0.0.3,10.0.0.4,31752,80,23,1510,0.802740316103119,65.65217391304348,1
10.0.0.2,10.0.0.4,31359,80,25,1438,6.5076258979597785,57.52,1
10.0.0.3,10.0.0.4,35338,80,25,1498,1.9699621008446577,59.92,1
10.0.0.2,10.0.0.4,54284,80,18,1540,0.11001897289498863,85.55555555555556,1
10.0.0.3,10.0.0.4,49620,80,13,1537,5.490992515706217,118.23076923076923,1
10.0.0.1,10.0.0.4,36814,80,23,1495,6.928082996232659,65.0,1
10.0.0.2,10.0.0.4,21461,80,22,1499,2.471660436920046,68.13636363636364,1
10.0.0.3,10.0.0.4,34806,80,505,60051,0.6993810259185701,118.91287128712871,0
10.0.0.3,10.0.0.4,7155,80,527,60069,0.06680582906630358,113.98292220113852,0
10.0.0.2,10.0.0.4,10912,80,74,498833,22.788769887064426,6740.986486486487,2
10.0.0.3,10.0.0.4,28024,80,23,1527,1.7209249092780006,66.3913043478261,1
10.0.0.1,10.0.0.4,49053,80,20,1493,9.384311645681487,74.65,1
10.0.0.1,10.0.0.4,33000,80,21,1498,4.452179891931744,71.33333333333333,1
10.0.0.3,10.0.0.4,12393,80,18,1500,13.215285400523753,83.33333333333333,1
10.0.0.2,10.0.0.4,14495,80,31,1519,6.067985869846288,49.0,1
10.0.0.1,10.0.0.4,19381,80,19,1456,0.07208442155512308,76.63157894736842,1
10.0.0.1,10.0.0.4,45356,80,23,1456,4.12785356957137,63.30434782608695,1
10.0.0.3,10.0.0.4,13886,80,480,59861,0.10581206601791278,124.71041666666666,0
10.0.0.3,10.0.0.4,59904,80,508,59907,0.06335136766438826,117.92716535433071,0
10.0.0.1,10.0.0.4,4601,80,87,498638,8.625934078453028,5731.471264367816,2
10.0.0.2,10.0.0.4,14043,80,19,1509,13.838831233044676,79.42105263157895,1
10.0.0.2,10.0.0.4,42674,80,16,1469,1.0952313026204308,91.8125,1
10.0.0.1,10.0.0.4,13699,80,18,1513,1.0555706686063375,84.05555555555556,1
10.0.0.1,10.0.0.4,6407,80,20,1549,6.816931676474143,77.45,1
10.0.0.3,10.0.0.4,21311,80,19,1432,6.198515578950463,75.36842105263158,1
10.0.0.1,10.0.0.4,34565,80,21,1482,1.7203023477139203,70.57142857142857,1
10.0.0.1,10.0.0.4,44184,80,17,1485,2.7304644922767096,87.3529411764706,1
10.0.0.3,10.0.0.4,32740,80,521,60579,0.19048137852220695,116.27447216890594,0
10.0.0.3,10.0.0.4,46239,80,492,60137,0.04452257435572431,122.22967479674797,0
10.0.0.3,10.0.0.4,25152,80,74,498339,13.096295403348403,6734.310810810811,2
10.0.0.2,10.0.0.4,44189,80,15,1519,8.150100969558524,101.26666666666667,1
10.0.0.3,10.0.0.4,10168,80,12,1477,5.605282796698312,123.08333333333333,1
10.0.0.1,10.0.0.4,8754,80,23,1466,1.062747828403801,63.73913043478261,1
10.0.0.1,10.0.0.4,38066,80,23,1557,3.615477465097782,67.69565217391305,1
10.0.0.1,10.0.0.4,44328,80,23,1460,0.06011799912220748,63.47826086956522,1
10.0.0.1,10.0.0.4,38999,80,23,1560,2.316050260164459,67.82608695652173,1
10.0.0.1,10.0.0.4,51088,80,23,1474,17.72376838145303,64.08695652173913,1
10.0.0.3,10.0.0.4,52297,80,456,59971,0.3238404859360503,131.515350877193,0
10.0.0.3,10.0.0.4,28715,80,495,59875,0.3202100698752048,120.95959595959596,0
10.0.0.1,10.0.0.4,23418,80,80,499064,9.526633391935189,6238.3,2
10.0.0.3,10.0.0.4,43781,80,17,1486,9.398256232486315,87.41176470588235,1
10.0.0.1,10.0.0.4,24372,80,14,1488,0.021265329863537612,106.28571428571429,1
10.0.0.3,10.0.0.4,23594,80,23,1515,0.39728761636737303,65.8695652173913,1
10.0.0.2,10.0.0.4,30316,80,23,1602,8.247855489516638,69.65217391304348,1
10.0.0.3,10.0.0.4,19705,80,18,1464,4.0619951436981845,81.33333333333333,1
10.0.0.2,10.0.0.4,11423,80,17,1522,18.22985386560375,89.52941176470588,1
10.0.0.1,10.0.0.4,8295,80,21,1406,2.0126464189296733,66.95238095238095,1
10.0.0.3,10.0.0.4,51912,80,479,59867,0.6186463508297242,124.98329853862212,0
10.0.0.3,10.0.0.4,33399,80,508,60028,0.17089307336382897,118.16535433070867,0
10.0.0.3,10.0.0.4,41234,80,85,500748,1.8995882872783054,5891.15294117647,2
10.0.0.2,10.0.0.4,1162,80,17,1506,5.216227506675141,88.58823529411765,1
10.0.0.3,10.0.0.4,10351,80,14,1445,1.7530288859949459,103.21428571428571,1
10.0.0.3,10.0.0.4,46125,80,16,1573,2.3619442537493938,98.3125,1
10.0.0.2,10.0.0.4,28270,80,15,1470,4.774069474665726,98.0,1
10.0.0.1,10.0.0.4,59682,80,19,1506,10.02088679088665,79.26315789473684,1
10.0.0.2,10.0.0.4,54704,80,26,1437,0.6180943226430794,55.26923076923077,1
10.0.0.3,10.0.0.4,62343,80,16,1496,5.040518411085694,93.5,1
10.0.0.3,10.0.0.4,49752,80,468,59840,1.0082016600687045,127.86324786324786,0
10.0.0.3,10.0.0.4,55321,80,483,59735,0.10591344158386835,123.67494824016563,0
10.0.0.1,10.0.0.4,33560,80,92,500042,3.083218197250304,5435.239130434783,2
10.0.0.1,10.0.0.4,9181,80,16,1461,2.264855744776665,91.3125,1
10.0.0.1,10.0.0.4,42501,80,19,1485,6.894881378411642,78.15789473684211,1
10.0.0.3,10.0.0.4,26020,80,26,1405,1.026850263294834,54.03846153846154,1
10.0.0.2,10.0.0.4,61163,80,19,1551,9.220912839165031,81.63157894736842,1
10.0.0.1,10.0.0.4,21085,80,21,1457,2.8361270362918063,69.38095238095238,1
10.0.0.1,10.0.0.4,4804,80,21,1486,12.347717941985543,70.76190476190476,1
10.0.0.1,10.0.0.4,45858,80,17,1544,13.513669543705614,90.82352941176471,1
10.0.0.3,10.0.0.4,32144,80,472,59814,0.09821422971845521,126.72457627118644,0
10.0.0.3,10.0.0.4,4195,80,510,60099,0.6757607291726516,117.84117647058824,0
10.0.0.2,10.0.0.4,16654,80,79,499501,0.08983696010554525,6322.797468354431,2
10.0.0.1,10.0.0.4,50845,80,15,1539,3.027830373183562,102.6,1
10.0.0.2,10.0.0.4,14990,80,20,1461,6.973776843447203,73.05,1
10.0.0.2,10.0.0.4,23776,80,21,1477,0.6711894032242649,70.33333333333333,1
10.0.0.2,10.0.0.4,3371,80,16,1489,4.29146846276163,93.0625,1
10.0.0.3,10.0.0.4,11040,80,27,1519,14.094805421073637,56.25925925925926,1
10.0.0.2,10.0.0.4,28074,80,14,1514,2.864221836651992,108.14285714285714,1
10.0.0.3,10.0.0.4,26881,80,21,1519,5.83884628613543,72.33333333333333,1
10.0.0.3,10.0.0.4,23852,80,496,60519,0.18021533167651246,122.01411290322581,0
10.0.0.3,10.0.0.4,52663,80,464,59912,0.9530138110914028,129.1206896551724,0
10.0.0.1,10.0.0.4,17350,80,77,500116,7.307338996135286,6495.012987012987,2
10.0.0.2,10.0.0.4,54609,80,17,1541,5.116758972597522,90.6470588235294,1
10.0.0.3,10.0.0.4,59020,80,22,1447,5.720367355497004,65.77272727272727,1
10.0.0.1,10.0.0.4,62620,80,17,1517,7.044116959398026,89.23529411764706,1
10.0.0.1,10.0.0.4,46160,80,22,1578,2.814065706440674,71.72727272727273,1
10.0.0.1,10.0.0.4,64982,80,19,1499,1.7065466858268268,78.89473684210526,1
10.0.0.3,10.0.0.4,26910,80,14,1518,0.6400995776112883,108.42857142857143,1
10.0.0.1,10.0.0.4,31702,80,24,1442,12.960645256914896,60.083333333333336,1
10.0.0.3,10.0.0.4,18921,80,519,60210,0.6125712682775419,116.01156069364161,0
10.0.0.3,10.0.0.4,37330,80,551,60384,0.3956053633116674,109.58983666061707,0
10.0.0.3,10.0.0.4,34910,80,93,500635,3.678670265609303,5383.1720430107525,2
10.0.0.3,10.0.0.4,12798,80,21,1563,1.3040334686839816,74.42857142857143,1
10.0.0.3,10.0.0.4,15628,80,13,1458,5.494328540393644,112.15384615384616,1
10.0.0.1,10.0.0.4,11434,80,26,1501,3.711233919443927,57.73076923076923,1
10.0.0.3,10.0.0.4,49882,80,12,1503,12.857174286169585,125.25,1
10.0.0.3,10.0.0.4,52130,80,15,1559,9.877691976288567,103.93333333333334,1
10.0.0.1,10.0.0.4,26591,80,24,1433,1.411284869420082,59.708333333333336,1
10.0.0.2,10.0.0.4,24612,80,17,1537,1.3372080360914969,90.41176470588235,1
10.0.0.3,10.0.0.4,1202,80,511,60428,0.5248059723716616,118.25440313111547,0
10.0.0.3,10.0.0.4,47295,80,529,60343,0.006455315847158446,114.06994328922495,0
10.0.0.2,10.0.0.4,13872,80,93,500395,4.8406714332282545,5380.591397849463,2
10.0.0.3,10.0.0.4,60946,80,17,1482,3.1878179184752837,87.17647058823529,1
10.0.0.2,10.0.0.4,33946,80,25,1575,6.450528501947838,63.0,1
10.0.0.1,10.0.0.4,25432,80,22,1429,4.084765332299739,64.95454545454545,1
10.0.0.3,10.0.0.4,32433,80,19,1475,6.988182791741138,77.63157894736842,1
10.0.0.2,10.0.0.4,8577,80,26,1435,1.3262474243414695,55.19230769230769,1
10.0.0.1,10.0.0.4,3677,80,24,1477,6.223224752757892,61.541666666666664,1
10.0.0.1,10.0.0.4,34233,80,21,1565,11.033973110772546,74.52380952380952,1
10.0.0.3,10.0.0.4,31314,80,497,60291,0.2123209597680659,121.30985915492958,0
10.0.0.3,10.0.0.4,46942,80,501,60048,0.9146876118079992,119.8562874251497,0
10.0.0.2,10.0.0.4,56856,80,75,499937,4.188504289464201,6665.826666666667,2
10.0.0.3,10.0.0.4,29063,80,20,1571,6.1161272914862845,78.55,1
10.0.0.3,10.0.0.4,50572,80,18,1449,1.9490503435955697,80.5,1
10.0.0.1,10.0.0.4,63443,80,17,1501,11.791083641493438,88.29411764705883,1
10.0.0.2,10.0.0.4,32914,80,19,1559,2.016777951411256,82.05263157894737,1
10.0.0.3,10.0.0.4,31920,80,19,1479,3.0347668402596666,77.84210526315789,1
10.0.0.3,10.0.0.4,30312,80,17,1490,12.939997290168048,87.6470588235294,1
10.0.0.2,10.0.0.4,43269,80,17,1503,10.976909516555507,88.41176470588235,1
10.0.0.3,10.0.0.4,48344,80,530,59720,0.30152388065385055,112.67924528301887,0
10.0.0.3,10.0.0.4,26073,80,475,60296,0.11304041322711145,126.93894736842105,0
10.0.0.3,10.0.0.4,7140,80,89,500348,10.969621229640548,5621.887640449439,2
10.0.0.1,10.0.0.4,51892,80,25,1503,12.76727107976563,60.12,1
10.0.0.3,10.0.0.4,48695,80,21,1531,9.206498397904749,72.9047619047619,1
10.0.0.3,10.0.0.4,22552,80,17,1489,3.3701331362699714,87.58823529411765,1
10.0.0.1,10.0.0.4,63943,80,27,1468,1.2513886870780193,54.370370370370374,1
10.0.0.2,10.0.0.4,47722,80,21,1499,3.3529709351849184,71.38095238095238,1
10.0.0.2,10.0.0.4,45755,80,18,1426,0.5869564858508485,79.22222222222223,1
10.0.0.2,10.0.0.4,48926,80,24,1488,10.943090589129891,62.0,1
10.0.0.3,10.0.0.4,3656,80,482,59699,0.6530013080195451,123.85684647302905,0
10.0.0.3,10.0.0.4,55936,80,474,60119,0.666662096349769,126.83333333333333,0
10.0.0.2,10.0.0.4,14760,80,79,500027,6.821055235860939,6329.455696202532,2
10.0.0.2,10.0.0.4,61074,80,15,1459,5.447354257063335,97.26666666666667,1
10.0.0.3,10.0.0.4,47953,80,18,1464,1.8105414298884817,81.33333333333333,1
10.0.0.3,10.0.0.4,6603,80,16,1456,7.397387320089777,91.0,1
10.0.0.1,10.0.0.4,45472,80,18,1535,4.848951492804018,85.27777777777777,1
10.0.0.1,10.0.0.4,36266,80,21,1464,1.8793649782328201,69.71428571428571,1
10.0.0.2,10.0.0.4,46343,80,19,1534,0.3421327052873604,80.73684210526316,1
10.0.0.2,10.0.0.4,13136,80,20,1509,12.698156790199306,75.45,1
10.0.0.3,10.0.0.4,13775,80,508,60058,0.6309224527726167,118.2244094488189,0
10.0.0.3,10.0.0.4,25455,80,479,59753,0.11113536249818957,124.74530271398747,0
10.0.0.3,10.0.0.4,13326,80,75,499867,4.235587161931902,6664.893333333333,2
10.0.0.2,10.0.0.4,47045,80,21,1460,9.627029059648152,69.52380952380952,1
10.0.0.1,10.0.0.4,38217,80,17,1485,1.0406711379130098,87.3529411764706,1
10.0.0.1,10.0.0.4,24627,80,19,1580,3.7513900544541636,83.15789473684211,1
10.0.0.3,10.0.0.4,9352,80,18,1500,1.2102055487096397,83.33333333333333,1
10.0.0.3,10.0.0.4,4276,80,25,1430,2.8581404279364344,57.2,1
10.0.0.1,10.0.0.4,6601,80,16,1526,1.664317030922594,95.375,1
10.0.0.3,10.0.0.4,63693,80,20,1545,0.4769535947500619,77.25,1
10.0.0.3,10.0.0.4,44168,80,517,60113,1.3322355996727062,116.27272727272727,0
10.0.0.3,10.0.0.4,27896,80,505,60028,0.9704264333471105,118.86732673267326,0
10.0.0.1,10.0.0.4,43212,80,83,500265,2.716196293950257,6027.289156626506,2
10.0.0.2,10.0.0.4,7312,80,18,1559,7.573312242271154,86.61111111111111,1
10.0.0.1,10.0.0.4,7452,80,20,1429,1.4954647014646005,71.45,1
10.0.0.2,10.0.0.4,14904,80,18,1468,4.652134351929343,81.55555555555556,1
10.0.0.2,10.0.0.4,50859,80,12,1546,5.766787898162925,128.83333333333334,1
10.0.0.2,10.0.0.4,40629,80,16,1533,11.740809706671563,95.8125,1
10.0.0.2,10.0.0.4,13996,80,22,1538,5.566730741896915,69.9090909090909,1
10.0.0.3,10.0.0.4,1680,80,26,1537,8.574411603596545,59.11538461538461,1
10.0.0.3,10.0.0.4,35293,80,524,59978,0.08880885588277175,114.4618320610687,0
10.0.0.3,10.0.0.4,51701,80,487,59671,0.5189235861222437,122.52772073921972,0
10.0.0.1,10.0.0.4,64263,80,75,500753,3.58821667588634,6676.706666666667,2
10.0.0.2,10.0.0.4,46452,80,17,1486,3.668119802324668,87.41176470588235,1
10.0.0.2,10.0.0.4,30623,80,13,1642,4.377209965475691,126.3076923076923,1
10.0.0.3,10.0.0.4,25571,80,28,1490,1.6147126275436703,53.214285714285715,1
10.0.0.1,10.0.0.4,65098,80,17,1447,4.575289116132721,85.11764705882354,1
10.0.0.1,10.0.0.4,17584,80,22,1537,8.84533139641782,69.86363636363636,1
10.0.0.2,10.0.0.4,31075,80,30,1521,8.594638477145889,50.7,1
10.0.0.1,10.0.0.4,10572,80,21,1513,0.020467758646751114,72.04761904761905,1
10.0.0.3,10.0.0.4,18091,80,495,60043,0.6471851946202,121.2989898989899,0
10.0.0.3,10.0.0.4,7513,80,519,59970,0.09540543308204057,115.54913294797687,0
10.0.0.3,10.0.0.4,19521,80,89,500459,12.5560997245853,5623.134831460674,2
10.0.0.2,10.0.0.4,31724,80,22,1514,6.103002275358207,68.81818181818181,1
10.0.0.3,10.0.0.4,21162,80,21,1551,21.312088684249648,73.85714285714286,1
10.0.0.2,10.0.0.4,49597,80,23,1526,5.692581272442792,66.34782608695652,1
10.0.0.1,10.0.0.4,54944,80,15,1491,6.00161687531207,99.4,1
10.0.0.3,10.0.0.4,44055,80,23,1524,0.4008149435667939,66.26086956521739,1
10.0.0.2,10.0.0.4,38670,80,15,1465,1.3514134417908839,97.66666666666667,1
10.0.0.2,10.0.0.4,53492,80,29,1509,2.9650469776124138,52.03448275862069,1
10.0.0.3,10.0.0.4,22487,80,467,60270,1.2100216263349992,129.05781584582442,0
10.0.0.3,10.0.0.4,65255,80,526,60131,0.6645943667677389,114.31749049429658,0
10.0.0.3,10.0.0.4,10396,80,75,499963,13.311836320487329,6666.173333333333,2
10.0.0.2,10.0.0.4,59595,80,21,1534,4.864521088453395,73.04761904761905,1
10.0.0.2,10.0.0.4,18690,80,18,1585,21.422352006481233,88.05555555555556,1
10.0.0.3,10.0.0.4,44303,80,15,1494,8.22272858008554,99.6,1
10.0.0.3,10.0.0.4,43919,80,18,1453,1.572743215126676,80.72222222222223,1
10.0.0.1,10.0.0.4,2858,80,14,1492,4.001633575291573,106.57142857142857,1
10.0.0.3,10.0.0.4,43458,80,21,1454,4.098126621642557,69.23809523809524,1
10.0.0.2,10.0.0.4,28533,80,17,1484,0.9898677692358709,87.29411764705883,1
10.0.0.3,10.0.0.4,43679,80,488,59956,0.3614397502153255,122.86065573770492,0
10.0.0.3,10.0.0.4,1961,80,484,60188,0.10832711664932705,124.35537190082644,0
10.0.0.2,10.0.0.4,38327,80,90,500114,2.357603606291803,5556.822222222222,2
10.0.0.2,10.0.0.4,33119,80,16,1485,3.209025391009927,92.8125,1
10.0.0.1,10.0.0.4,27626,80,12,1512,4.116690140510224,126.0,1
10.0.0.3,10.0.0.4,42759,80,25,1545,3.8073270746407903,61.8,1
10.0.0.3,10.0.0.4,59686,80,22,1547,2.010726856695629,70.31818181818181,1
10.0.0.2,10.0.0.4,22975,80,30,1492,2.2674307927810324,49.733333333333334,1
10.0.0.1,10.0.0.4,3044,80,19,1512,9.51011890278305,79.57894736842105,1
10.0.0.1,10.0.0.4,54393,80,23,1562,5.081465381458146,67.91304347826087,1
10.0.0.3,10.0.0.4,40297,80,487,59569,0.631306331185161,122.31827515400411,0
10.0.0.3,10.0.0.4,16069,80,496,59863,0.6501501107245586,120.69153225806451,0
10.0.0.1,10.0.0.4,47791,80,90,498789,6.9308922014325125,5542.1,2
10.0.0.3,10.0.0.4,54080,80,23,1460,0.32925307668296233,63.47826086956522,1
10.0.0.2,10.0.0.4,56369,80,19,1529,18.01496777552144,80.47368421052632,1
10.0.0.2,10.0.0.4,39133,80,30,1487,1.6111650641533568,49.56666666666667,1
10.0.0.3,10.0.0.4,23139,80,23,1516,1.6022305845006344,65.91304347826087,1
10.0.0.1,10.0.0.4,29081,80,22,1490,3.8902506042573504,67.72727272727273,1
10.0.0.1,10.0.0.4,8638,80,18,1447,12.399189214465768,80.38888888888889,1
10.0.0.3,10.0.0.4,44801,80,8,1477,1.0944457762472128,184.625,1
10.0.0.3,10.0.0.4,17283,80,524,60049,0.21612313648487397,114.5973282442748,0
10.0.0.3,10.0.0.4,21432,80,493,60444,0.27586200556928236,122.60446247464503,0
10.0.0.3,10.0.0.4,26119,80,90,499066,12.285214988247192,5545.177777777778,2
10.0.0.1,10.0.0.4,22702,80,23,1457,5.818062297221356,63.34782608695652,1
10.0.0.2,10.0.0.4,64484,80,10,1513,0.9602882202503604,151.3,1
10.0.0.1,10.0.0.4,41951,80,26,1494,3.8148262144040226,57.46153846153846,1
10.0.0.3,10.0.0.4,27784,80,17,1534,20.041462128757004,90.23529411764706,1
10.0.0.2,10.0.0.4,43463,80,20,1498,19.18098662055109,74.9,1
10.0.0.1,10.0.0.4,37363,80,18,1477,4.0059376052973334,82.05555555555556,1
10.0.0.3,10.0.0.4,18139,80,16,1528,3.687366173119769,95.5,1
10.0.0.3,10.0.0.4,52368,80,509,59981,0.22707186087916673,117.84086444007859,0
10.0.0.3,10.0.0.4,25589,80,500,60453,0.1316284465882291,120.906,0
10.0.0.1,10.0.0.4,10621,80,85,500264,1.6476068184634542,5885.458823529411,2
10.0.0.3,10.0.0.4,58388,80,18,1528,0.38018453932003904,84.88888888888889,1
10.0.0.2,10.0.0.4,1666,80,19,1443,7.269418254946273,75.94736842105263,1
10.0.0.3,10.0.0.4,45423,80,22,1465,4.727269123012407,66.5909090909091,1
10.0.0.1,10.0.0.4,2307,80,16,1479,3.3576071574636774,92.4375,1
10.0.0.2,10.0.0.4,7433,80,23,1510,8.57583441963712,65.65217391304348,1
10.0.0.2,10.0.0.4,10659,80,22,1470,4.323798160555699,66.81818181818181,1
10.0.0.1,10.0.0.4,46927,80,23,1555,3.2022178961364474,67.6086956521739,1
10.0.0.3,10.0.0.4,17939,80,491,60149,0.6810750004483235,122.5030549898167,0
10.0.0.3,10.0.0.4,12833,80,513,59924,0.46481725329758966,116.81091617933723,0
10.0.0.3,10.0.0.4,14069,80,90,500561,1.6976697406448924,5561.788888888889,2
